height,weight,label
195,52,thin
156,92,fat
158,79,fat
152,66,fat
164,67,fat
174,83,fat
196,58,thin
151,80,fat
167,96,fat
176,86,fat
167,84,fat
192,67,thin
170,77,fat
172,94,fat
197,87,normal
150,89,fat
185,47,thin
180,99,fat
151,63,fat
190,87,fat
154,63,fat
178,69,normal
177,87,fat
152,85,fat
153,84,fat
174,48,thin
169,51,thin
166,83,fat
178,90,fat
154,70,fat
170,35,thin
152,91,fat
187,91,fat
155,51,normal
193,67,thin
199,75,normal
181,39,thin
169,78,fat
159,40,thin
178,45,thin
167,44,thin
195,88,normal
151,69,fat
162,98,fat
153,46,normal
180,67,normal
155,100,fat
183,73,normal
176,98,fat
178,61,normal
198,68,thin
194,92,fat
159,62,fat
187,75,normal
182,57,thin
197,52,thin
168,96,fat
200,41,thin
156,91,fat
161,74,fat
183,49,thin
176,100,fat
189,98,fat
200,39,thin
165,58,normal
179,53,thin
189,60,thin
192,53,thin
161,40,thin
161,57,normal
152,70,fat
161,40,thin
152,56,fat
176,60,normal
179,100,fat
168,72,fat
188,75,normal
178,86,fat
183,92,fat
198,40,thin
184,40,thin
180,58,thin
158,95,fat
178,69,normal
187,48,thin
194,39,thin
181,68,normal
168,49,thin
158,60,fat
151,83,fat
161,61,normal
175,96,fat
171,95,fat
160,46,thin
159,81,fat
154,45,normal
181,96,fat
195,78,normal
166,77,fat
194,36,thin
150,82,fat
154,69,fat
191,61,thin
197,36,thin
160,52,normal
150,97,fat
200,58,thin
175,57,normal
157,49,normal
177,58,normal
176,80,fat
198,86,normal
159,74,fat
176,56,thin
158,60,fat
179,83,fat
162,40,thin
178,38,thin
193,100,fat
191,78,normal
159,79,fat
190,93,fat
186,83,normal
187,46,thin
194,36,thin
150,61,fat
172,86,fat
165,78,fat
187,41,thin
177,53,thin
182,60,thin
161,61,normal
185,95,fat
170,35,thin
177,62,normal
187,89,fat
155,37,thin
172,84,fat
183,61,thin
164,49,thin
166,65,normal
191,35,thin
192,63,thin
190,85,normal
155,92,fat
177,53,thin
169,94,fat
168,64,normal
177,83,fat
186,92,fat
154,53,normal
188,65,thin
171,57,normal
184,95,fat
200,83,normal
151,77,fat
150,55,fat
190,74,normal
174,98,fat
183,89,fat
193,91,fat
179,50,thin
190,41,thin
164,95,fat
150,90,fat
160,62,fat
192,69,normal
155,54,normal
155,73,fat
200,98,fat
176,97,fat
197,38,thin
184,64,normal
200,61,thin
197,81,normal
196,83,normal
173,74,fat
174,47,thin
187,88,fat
176,95,fat
165,40,thin
190,89,fat
173,83,fat
153,77,fat
155,87,fat
195,61,thin
172,67,normal
196,97,fat
179,81,fat
181,68,normal
173,97,fat
198,60,thin
184,38,thin
188,100,fat
175,61,normal
157,37,thin
178,91,fat
150,42,normal
187,95,fat
179,66,normal
169,37,thin
169,57,normal
157,35,thin
187,92,fat
197,37,thin
163,75,fat
167,49,thin
184,52,thin
179,54,thin
181,51,thin
164,92,fat
186,51,thin
157,98,fat
171,71,fat
174,58,normal
160,43,thin
166,72,fat
199,96,fat
162,55,normal
153,66,fat
192,58,thin
153,62,fat
156,36,thin
161,67,fat
163,59,normal
187,50,thin
179,91,fat
178,52,thin
197,71,thin
187,97,fat
152,98,fat
156,45,thin
192,90,fat
177,71,normal
169,82,fat
166,63,normal
176,58,normal
150,97,fat
187,45,thin
178,94,fat
178,82,fat
178,82,fat
194,94,fat
179,46,thin
193,36,thin
199,89,normal
166,74,fat
200,35,thin
169,99,fat
194,85,normal
186,36,thin
195,51,thin
177,100,fat
161,55,normal
163,42,thin
157,51,normal
152,59,fat
197,50,thin
197,61,thin
165,44,thin
165,58,normal
190,88,fat
189,45,thin
174,60,normal
156,83,fat
186,38,thin
199,77,normal
177,48,thin
192,86,normal
196,67,thin
190,51,thin
165,82,fat
162,89,fat
196,46,thin
152,87,fat
167,65,normal
180,50,thin
192,56,thin
195,53,thin
154,70,fat
178,71,normal
174,57,normal
161,37,thin
192,87,normal
166,40,thin
173,59,normal
195,84,normal
190,52,thin
169,50,thin
199,47,thin
194,85,normal
172,98,fat
184,100,fat
194,56,thin
156,63,fat
188,48,thin
174,46,thin
159,69,fat
150,63,fat
187,50,thin
176,68,normal
169,78,fat
193,65,thin
168,73,fat
195,43,thin
177,49,thin
164,68,fat
191,55,thin
183,78,normal
167,89,fat
197,46,thin
185,53,thin
177,59,normal
200,94,normal
171,78,fat
152,39,thin
167,57,normal
198,52,thin
185,49,thin
184,41,thin
156,66,fat
169,88,fat
161,95,fat
154,65,fat
198,62,thin
153,35,thin
153,55,normal
191,41,thin
153,93,fat
157,62,fat
154,88,fat
199,92,normal
173,49,thin
154,63,fat
176,53,thin
174,87,fat
185,42,thin
177,87,fat
177,89,fat
154,85,fat
166,73,fat
191,35,thin
177,65,normal
165,72,fat
190,80,normal
192,49,thin
179,65,normal
197,56,thin
160,89,fat
177,73,normal
179,46,thin
157,96,fat
165,51,normal
199,79,normal
190,73,normal
190,84,normal
179,35,thin
192,92,fat
159,61,fat
188,38,thin
196,76,normal
197,48,thin
175,83,fat
189,79,normal
185,93,fat
174,75,fat
178,41,thin
156,38,thin
167,57,normal
158,98,fat
198,58,thin
173,95,fat
167,85,fat
196,54,thin
194,62,thin
175,72,normal
153,48,normal
161,40,thin
195,60,thin
175,82,fat
168,67,normal
172,90,fat
198,39,thin
152,87,fat
197,51,thin
173,90,fat
185,50,thin
193,82,normal
183,53,thin
174,78,fat
166,61,normal
151,93,fat
174,60,normal
190,62,thin
191,91,fat
191,97,fat
164,94,fat
176,57,thin
190,75,normal
180,71,normal
192,36,thin
158,93,fat
162,62,normal
159,37,thin
159,92,fat
153,51,normal
160,73,fat
170,35,thin
183,60,thin
159,47,normal
193,89,normal
191,69,normal
196,65,thin
173,57,normal
189,42,thin
187,95,fat
192,42,thin
180,80,fat
175,47,thin
195,96,fat
167,40,thin
190,42,thin
191,59,thin
198,74,normal
185,58,thin
158,55,normal
192,99,fat
175,88,fat
200,51,thin
182,81,fat
188,55,thin
193,57,thin
186,41,thin
178,56,thin
152,77,fat
187,71,normal
150,35,thin
159,91,fat
171,88,fat
172,62,normal
152,98,fat
163,79,fat
166,36,thin
169,56,normal
191,47,thin
161,43,thin
184,66,normal
152,58,fat
155,83,fat
187,60,thin
178,38,thin
194,53,thin
160,95,fat
176,73,normal
190,83,normal
176,79,fat
176,79,fat
156,66,fat
167,88,fat
155,67,fat
165,50,thin
198,75,normal
151,92,fat
157,51,normal
178,44,thin
152,47,normal
167,80,fat
177,53,thin
170,35,thin
189,46,thin
170,37,thin
166,45,thin
184,93,fat
161,84,fat
187,77,normal
198,50,thin
173,40,thin
179,74,normal
191,97,fat
187,45,thin
187,37,thin
159,36,thin
178,79,fat
192,63,thin
160,37,thin
167,40,thin
156,89,fat
166,71,fat
193,66,thin
195,74,normal
171,75,fat
169,100,fat
174,59,normal
177,59,normal
186,85,fat
181,92,fat
197,93,normal
176,36,thin
198,45,thin
161,66,fat
165,37,thin
184,76,normal
159,54,normal
159,70,fat
157,69,fat
178,55,thin
199,90,normal
171,40,thin
183,61,thin
155,47,normal
162,50,normal
155,53,normal
175,36,thin
191,63,thin
192,65,thin
163,95,fat
194,83,normal
195,89,normal
187,45,thin
174,38,thin
153,82,fat
189,60,thin
197,59,thin
168,92,fat
163,58,normal
160,68,fat
168,61,normal
184,37,thin
161,73,fat
155,55,normal
155,100,fat
186,78,normal
163,93,fat
175,57,normal
176,87,fat
186,42,thin
188,89,fat
191,85,normal
175,66,normal
186,76,normal
165,79,fat
158,85,fat
166,35,thin
156,52,normal
177,64,normal
175,62,normal
199,55,thin
159,88,fat
190,75,normal
162,43,thin
161,39,thin
159,95,fat
151,75,fat
196,74,normal
198,57,thin
175,53,thin
182,80,fat
167,91,fat
164,87,fat
160,67,fat
183,92,fat
178,52,thin
157,59,normal
165,88,fat
168,58,normal
186,89,fat
193,69,normal
190,41,thin
171,51,thin
196,91,normal
175,68,normal
151,68,fat
152,61,fat
188,65,thin
199,56,thin
159,67,fat
171,62,normal
185,98,fat
189,74,normal
162,43,thin
188,48,thin
157,96,fat
192,84,normal
150,99,fat
183,57,thin
152,63,fat
169,100,fat
193,38,thin
198,98,fat
197,82,normal
168,42,thin
165,42,thin
174,100,fat
195,83,normal
191,36,thin
162,100,fat
190,94,fat
195,37,thin
168,85,fat
156,77,fat
189,98,fat
166,52,normal
174,35,thin
186,37,thin
174,71,normal
174,45,thin
191,74,normal
157,76,fat
197,71,thin
167,54,normal
181,78,normal
197,65,thin
178,94,fat
191,74,normal
165,74,fat
166,39,thin
151,45,normal
186,38,thin
179,82,fat
165,50,thin
167,98,fat
153,70,fat
157,41,thin
155,37,thin
186,35,thin
200,100,fat
170,67,normal
171,77,fat
174,61,normal
155,77,fat
160,70,fat
164,37,thin
196,54,thin
188,95,fat
183,90,fat
174,85,fat
183,44,thin
177,49,thin
162,65,fat
151,58,fat
178,96,fat
189,62,thin
151,96,fat
178,57,thin
174,88,fat
199,40,thin
158,90,fat
157,56,normal
177,68,normal
195,80,normal
157,66,fat
185,78,normal
199,100,fat
195,76,normal
164,60,normal
178,49,thin
200,62,thin
151,37,thin
196,45,thin
171,95,fat
166,37,thin
152,50,normal
158,71,fat
181,66,normal
150,91,fat
180,55,thin
172,56,normal
190,65,thin
152,64,fat
190,74,normal
168,50,thin
160,97,fat
180,67,normal
191,67,thin
195,93,fat
197,56,thin
157,97,fat
183,68,normal
182,80,fat
181,68,normal
157,75,fat
199,91,normal
180,70,normal
172,68,normal
165,70,fat
167,74,fat
196,96,fat
152,98,fat
150,71,fat
176,47,thin
150,46,normal
162,36,thin
200,42,thin
159,87,fat
191,68,normal
151,88,fat
188,36,thin
192,48,thin
162,69,fat
176,72,normal
178,92,fat
151,61,fat
158,98,fat
180,46,thin
186,89,fat
184,94,fat
196,75,normal
200,49,thin
178,97,fat
193,42,thin
151,91,fat
166,61,normal
158,93,fat
162,68,fat
198,50,thin
165,43,thin
185,59,thin
152,94,fat
158,89,fat
194,99,fat
193,46,thin
183,37,thin
168,70,fat
161,40,thin
168,74,fat
164,57,normal
157,75,fat
161,79,fat
185,40,thin
183,39,thin
185,97,fat
193,44,thin
164,58,normal
176,83,fat
187,81,normal
165,38,thin
188,39,thin
168,59,normal
173,36,thin
179,57,thin
179,78,fat
184,37,thin
182,53,thin
197,89,normal
150,93,fat
163,99,fat
182,39,thin
154,78,fat
177,63,normal
182,73,normal
190,74,normal
178,94,fat
198,48,thin
189,92,fat
172,48,thin
183,90,fat
164,82,fat
150,96,fat
159,77,fat
177,63,normal
183,86,fat
153,68,fat
187,75,normal
160,41,thin
167,58,normal
200,67,thin
174,45,thin
168,35,thin
198,41,thin
192,93,fat
198,89,normal
180,48,thin
180,83,fat
177,70,normal
198,75,normal
158,91,fat
171,62,normal
194,71,normal
184,67,normal
194,61,thin
162,64,fat
194,69,thin
194,54,thin
180,38,thin
168,49,thin
193,66,thin
190,64,thin
180,46,thin
181,86,fat
173,71,normal
184,39,thin
162,70,fat
154,63,fat
157,44,thin
196,71,thin
174,36,thin
193,80,normal
175,60,normal
176,74,normal
181,100,fat
200,71,thin
200,70,thin
192,55,thin
195,81,normal
169,89,fat
174,77,fat
164,72,fat
193,36,thin
163,76,fat
163,52,normal
188,50,thin
159,77,fat
196,84,normal
167,71,fat
150,82,fat
165,89,fat
182,84,fat
163,96,fat
174,79,fat
164,94,fat
172,67,normal
181,74,normal
153,64,fat
182,57,thin
154,91,fat
169,80,fat
166,100,fat
171,80,fat
162,52,normal
181,69,normal
153,80,fat
196,84,normal
191,42,thin
176,45,thin
162,73,fat
188,60,thin
192,78,normal
187,82,normal
165,38,thin
152,90,fat
155,53,normal
158,53,normal
174,41,thin
164,67,fat
172,62,normal
187,54,thin
193,75,normal
163,35,thin
163,83,fat
185,50,thin
150,99,fat
165,74,fat
195,83,normal
159,74,fat
164,84,fat
150,48,normal
198,37,thin
163,68,fat
156,97,fat
180,54,thin
175,98,fat
174,55,thin
159,73,fat
174,56,thin
165,35,thin
195,70,thin
184,72,normal
162,77,fat
181,77,normal
153,65,fat
195,42,thin
156,70,fat
153,71,fat
185,53,thin
177,55,thin
155,64,fat
199,92,normal
199,99,fat
165,74,fat
192,95,fat
161,71,fat
156,44,thin
185,58,thin
193,99,fat
172,61,normal
164,55,normal
163,54,normal
165,71,fat
152,69,fat
184,64,normal
178,91,fat
187,95,fat
169,57,normal
163,94,fat
172,85,fat
178,35,thin
163,73,fat
177,35,thin
174,64,normal
151,54,normal
167,93,fat
185,49,thin
186,48,thin
158,81,fat
161,55,normal
185,40,thin
151,40,thin
163,51,normal
185,84,fat
200,86,normal
169,73,fat
155,79,fat
152,48,normal
187,35,thin
178,79,fat
181,94,fat
160,51,normal
181,75,normal
176,69,normal
175,97,fat
169,88,fat
187,90,fat
193,87,normal
154,53,normal
197,96,fat
162,55,normal
180,97,fat
151,51,normal
151,99,fat
184,67,normal
178,86,fat
159,46,thin
199,54,thin
186,84,fat
198,68,thin
178,67,normal
185,97,fat
172,62,normal
169,76,fat
186,39,thin
171,78,fat
187,62,thin
150,39,thin
177,68,normal
180,81,fat
193,63,thin
180,87,fat
195,65,thin
158,53,normal
184,36,thin
185,75,normal
164,74,fat
166,40,thin
178,45,thin
200,81,normal
153,81,fat
160,67,fat
150,81,fat
171,89,fat
171,77,fat
189,39,thin
175,48,thin
163,63,normal
170,56,normal
193,44,thin
192,56,thin
162,43,thin
186,69,normal
169,75,fat
177,81,fat
190,52,thin
198,92,normal
159,81,fat
170,94,fat
193,89,normal
165,48,thin
168,49,thin
192,35,thin
160,57,normal
164,91,fat
175,93,fat
172,74,fat
165,59,normal
168,72,fat
200,88,normal
191,75,normal
196,93,fat
189,85,normal
192,46,thin
184,52,thin
177,63,normal
194,98,fat
172,94,fat
178,85,fat
187,39,thin
155,79,fat
176,76,fat
184,88,fat
163,68,fat
197,93,normal
162,74,fat
156,37,thin
180,81,fat
153,49,normal
159,95,fat
192,83,normal
195,80,normal
181,37,thin
191,79,normal
199,64,thin
193,85,normal
197,75,normal
171,51,thin
160,59,normal
167,42,thin
159,64,fat
184,49,thin
170,75,fat
165,49,thin
177,63,normal
188,59,thin
158,86,fat
182,79,normal
172,84,fat
158,78,fat
162,98,fat
185,66,normal
192,59,thin
193,37,thin
165,76,fat
174,67,normal
194,77,normal
158,59,normal
187,99,fat
156,51,normal
190,73,normal
176,78,fat
200,60,thin
194,56,thin
177,81,fat
190,50,thin
199,48,thin
167,87,fat
165,57,normal
171,36,thin
155,81,fat
185,48,thin
176,67,normal
162,79,fat
185,56,thin
181,56,thin
181,95,fat
157,58,normal
196,69,thin
186,40,thin
197,80,normal
194,45,thin
187,100,fat
166,85,fat
191,48,thin
188,68,normal
186,87,fat
162,59,normal
194,49,thin
182,76,normal
174,94,fat
182,73,normal
182,91,fat
174,44,thin
162,67,fat
172,50,thin
165,40,thin
169,82,fat
150,98,fat
166,77,fat
170,56,normal
169,57,normal
160,98,fat
160,82,fat
155,93,fat
197,69,thin
197,87,normal
158,94,fat
193,88,normal
188,51,thin
176,63,normal
190,72,normal
160,71,fat
171,56,normal
186,90,fat
160,51,normal
197,70,thin
162,54,normal
189,96,fat
173,79,fat
169,52,thin
154,50,normal
176,76,fat
152,45,normal
183,57,thin
153,85,fat
183,97,fat
193,52,thin
197,53,thin
158,79,fat
161,51,normal
188,86,fat
190,45,thin
180,68,normal
180,95,fat
165,36,thin
192,47,thin
164,48,thin
164,85,fat
152,48,normal
167,43,thin
185,81,normal
168,74,fat
197,44,thin
194,87,normal
170,80,fat
164,39,thin
185,83,fat
157,62,fat
155,80,fat
182,47,thin
190,90,fat
196,84,normal
183,88,fat
185,50,thin
185,52,thin
190,87,fat
169,95,fat
172,100,fat
171,38,thin
185,97,fat
198,77,normal
200,58,thin
151,43,normal
170,41,thin
163,94,fat
182,80,fat
153,43,thin
156,65,fat
186,92,fat
189,80,normal
180,78,fat
183,35,thin
150,65,fat
164,91,fat
168,53,normal
185,39,thin
173,54,thin
154,75,fat
194,55,thin
173,53,thin
154,92,fat
167,94,fat
194,41,thin
191,57,thin
157,93,fat
164,62,normal
181,84,fat
189,55,thin
186,89,fat
192,60,thin
170,90,fat
189,64,thin
198,85,normal
161,96,fat
165,77,fat
151,55,fat
163,84,fat
184,54,thin
187,64,thin
151,97,fat
185,90,fat
192,39,thin
152,56,fat
152,39,thin
200,73,thin
159,61,fat
160,94,fat
190,93,fat
164,48,thin
196,63,thin
163,50,normal
171,45,thin
173,70,normal
164,40,thin
193,64,thin
172,61,normal
200,82,normal
180,56,thin
159,86,fat
184,43,thin
160,60,normal
173,64,normal
169,66,normal
154,69,fat
177,41,thin
170,35,thin
187,60,thin
186,99,fat
161,96,fat
195,43,thin
169,67,normal
184,45,thin
200,99,fat
185,52,thin
200,93,normal
156,47,normal
175,79,fat
191,90,fat
169,66,normal
189,91,fat
193,55,thin
188,41,thin
199,91,normal
164,41,thin
175,60,normal
157,84,fat
198,93,normal
188,63,thin
198,84,normal
178,75,normal
185,45,thin
161,78,fat
187,46,thin
160,70,fat
165,76,fat
190,38,thin
200,93,normal
175,35,thin
198,73,normal
174,47,thin
188,56,thin
186,60,thin
192,39,thin
152,77,fat
154,98,fat
196,45,thin
195,95,fat
185,41,thin
170,92,fat
197,37,thin
157,60,fat
185,37,thin
183,54,thin
163,75,fat
168,59,normal
151,83,fat
161,67,fat
168,43,thin
182,57,thin
168,93,fat
158,95,fat
164,70,fat
178,77,fat
189,71,normal
177,92,fat
154,90,fat
186,77,normal
155,38,thin
193,66,thin
154,78,fat
150,39,thin
152,59,fat
161,76,fat
181,79,fat
194,84,normal
199,54,thin
193,51,thin
194,55,thin
150,53,normal
169,69,fat
169,41,thin
176,36,thin
181,36,thin
164,52,normal
175,60,normal
168,68,fat
197,53,thin
175,77,fat
166,51,normal
151,95,fat
172,72,fat
198,35,thin
150,81,fat
187,97,fat
154,83,fat
151,94,fat
154,68,fat
162,91,fat
197,84,normal
179,98,fat
153,74,fat
179,41,thin
174,69,normal
196,61,thin
152,53,normal
180,62,normal
170,85,fat
153,56,normal
187,94,fat
195,74,normal
171,84,fat
197,61,thin
198,50,thin
200,59,thin
150,94,fat
150,90,fat
165,96,fat
168,56,normal
197,48,thin
183,55,thin
178,58,thin
181,68,normal
151,65,fat
163,83,fat
173,77,fat
174,68,normal
196,45,thin
187,65,normal
187,91,fat
185,43,thin
174,94,fat
169,44,thin
154,80,fat
171,46,thin
192,86,normal
164,71,fat
160,94,fat
196,88,normal
174,60,normal
187,37,thin
193,77,normal
151,73,fat
174,65,normal
189,63,thin
153,91,fat
189,85,normal
151,95,fat
150,98,fat
172,51,thin
192,39,thin
183,99,fat
175,57,normal
151,65,fat
165,87,fat
200,38,thin
170,51,thin
190,53,thin
178,83,fat
163,84,fat
200,92,normal
166,97,fat
170,96,fat
191,56,thin
163,71,fat
197,67,thin
152,36,thin
154,39,thin
174,87,fat
174,57,normal
157,44,thin
175,75,fat
172,41,thin
175,97,fat
193,98,fat
200,38,thin
166,92,fat
175,45,thin
183,61,thin
165,72,fat
174,62,normal
153,94,fat
193,36,thin
181,75,normal
175,100,fat
199,99,fat
198,60,thin
197,84,normal
165,90,fat
150,78,fat
168,49,thin
166,93,fat
150,55,fat
167,92,fat
153,82,fat
154,76,fat
159,73,fat
151,38,thin
197,88,normal
186,94,fat
192,97,fat
161,97,fat
179,57,thin
171,92,fat
180,71,normal
163,100,fat
187,100,fat
188,99,fat
177,98,fat
173,90,fat
177,95,fat
152,75,fat
195,66,thin
173,73,fat
183,78,normal
185,60,thin
178,71,normal
175,50,thin
190,83,normal
162,65,fat
152,81,fat
182,60,thin
192,86,normal
153,44,normal
167,92,fat
191,65,thin
187,93,fat
176,63,normal
